category,pairID,pairLevel,video1,video1Level,video2,video2Level
Comedy,680,medium-viral,7208612613729701162,medium,7353852457929280810,viral
Comedy,681,viral-low,7353852457929280810,viral,7325810109223800110,low
Comedy,682,viral,7353852457929280810,viral,7350772960304844078,viral
Comedy,683,viral-high,7353852457929280810,viral,7350708324125445408,high
Comedy,684,viral-medium,7353852457929280810,viral,7321819022452968734,medium
Comedy,685,medium-viral,7348972113509813547,medium,7353852457929280810,viral
Comedy,686,viral,7348132530765303083,viral,7353852457929280810,viral
Comedy,687,viral-high,7353852457929280810,viral,7336724718667451690,high
Comedy,688,viral,7347043177376795937,viral,7353852457929280810,viral
Comedy,689,viral,7345739405945998610,viral,7353852457929280810,viral
Comedy,690,low-viral,7343760551085935914,low,7353852457929280810,viral
Comedy,691,viral-high,7353852457929280810,viral,7331211859476876575,high
Comedy,692,high-viral,7343116185057217823,high,7353852457929280810,viral
Comedy,693,high-viral,7269888512764267808,high,7353852457929280810,viral
Comedy,694,high-viral,7278423335225003296,high,7353852457929280810,viral
Comedy,695,viral-high,7353852457929280810,viral,7292882113014123819,high
Comedy,696,medium-viral,7296967605263338784,medium,7353852457929280810,viral
Comedy,697,viral,7312852220582661419,viral,7353852457929280810,viral
Comedy,698,viral-high,7353852457929280810,viral,7311356836651732266,high
Comedy,699,viral-medium,7353852457929280810,viral,7350028979115429163,medium
Comedy,700,viral-medium,7353852457929280810,viral,7355510634924018986,medium
Comedy,701,high-viral,7340853821226175787,high,7353852457929280810,viral
Comedy,702,viral,7353852457929280810,viral,7340772433810443550,viral
Comedy,703,viral,7353852457929280810,viral,7339937331039767841,viral
Comedy,704,viral,7353852457929280810,viral,7339745900022992171,viral
Comedy,705,viral-high,7353852457929280810,viral,7348094032645573920,high
Comedy,706,viral,7353852457929280810,viral,7352951753567915310,viral
Comedy,707,high-viral,7352906839786278177,high,7353852457929280810,viral
Comedy,708,viral-medium,7353852457929280810,viral,7337752906247982368,medium
Comedy,709,viral-high,7353852457929280810,viral,7336226316993269034,high
Comedy,710,viral,7353852457929280810,viral,7335719362659192065,viral
Comedy,711,viral-high,7353852457929280810,viral,7335076878912343328,high
Comedy,712,viral-medium,7353852457929280810,viral,7334949225635106094,medium
Comedy,713,viral-medium,7353852457929280810,viral,7344640925726969119,medium
Comedy,714,high-viral,7280563062678113537,high,7339406908924890369,viral
Comedy,715,viral,7339406908924890369,viral,7287330797407702303,viral
Comedy,716,viral-medium,7339406908924890369,viral,7312271032906190123,medium
Comedy,717,viral,7330000273399745835,viral,7339406908924890369,viral
Comedy,718,high-viral,7352002535462505774,high,7339406908924890369,viral
Comedy,719,viral-high,7339406908924890369,viral,7351670946459159851,high
Comedy,720,viral,7339406908924890369,viral,7351144574661774635,viral
Comedy,721,viral,7350918067708300587,viral,7339406908924890369,viral
Comedy,722,viral,7339406908924890369,viral,7340687233269140779,viral
Comedy,723,high-viral,7338552968515439905,high,7339406908924890369,viral
Comedy,724,viral,7339406908924890369,viral,7348942217689451806,viral
Comedy,725,viral,7339406908924890369,viral,7341796912883862814,viral
Comedy,726,viral-medium,7339406908924890369,viral,7208612613729701162,medium
Comedy,727,viral-low,7339406908924890369,viral,7325810109223800110,low
Comedy,728,viral,7339406908924890369,viral,7350772960304844078,viral
Comedy,729,high-viral,7350708324125445408,high,7339406908924890369,viral
Comedy,730,viral-medium,7339406908924890369,viral,7321819022452968734,medium
Comedy,731,viral-medium,7339406908924890369,viral,7348972113509813547,medium
Comedy,732,viral,7339406908924890369,viral,7348132530765303083,viral
Comedy,733,viral-high,7339406908924890369,viral,7336724718667451690,high
Comedy,734,viral,7347043177376795937,viral,7339406908924890369,viral
Comedy,735,viral,7345739405945998610,viral,7339406908924890369,viral
Comedy,736,viral-low,7339406908924890369,viral,7343760551085935914,low
Comedy,737,high-viral,7331211859476876575,high,7339406908924890369,viral
Comedy,738,high-viral,7343116185057217823,high,7339406908924890369,viral
Comedy,739,viral-high,7339406908924890369,viral,7269888512764267808,high
Comedy,740,viral-high,7339406908924890369,viral,7278423335225003296,high
Comedy,741,viral-high,7339406908924890369,viral,7292882113014123819,high
Comedy,742,medium-viral,7296967605263338784,medium,7339406908924890369,viral
Comedy,743,viral,7339406908924890369,viral,7312852220582661419,viral
Comedy,744,viral-high,7339406908924890369,viral,7311356836651732266,high
Comedy,745,medium-viral,7350028979115429163,medium,7339406908924890369,viral
Comedy,746,viral-medium,7339406908924890369,viral,7355510634924018986,medium
Comedy,747,viral-high,7339406908924890369,viral,7340853821226175787,high
Comedy,748,viral,7340772433810443550,viral,7339406908924890369,viral
Comedy,749,viral,7339937331039767841,viral,7339406908924890369,viral
Comedy,750,viral,7339406908924890369,viral,7339745900022992171,viral
Comedy,751,viral-high,7339406908924890369,viral,7348094032645573920,high
Comedy,752,viral,7339406908924890369,viral,7352951753567915310,viral
Comedy,753,high-viral,7352906839786278177,high,7339406908924890369,viral
Comedy,754,viral-medium,7339406908924890369,viral,7337752906247982368,medium
Comedy,755,viral-high,7339406908924890369,viral,7336226316993269034,high
Comedy,756,viral,7339406908924890369,viral,7335719362659192065,viral
Comedy,757,high-viral,7335076878912343328,high,7339406908924890369,viral
Comedy,758,viral-medium,7339406908924890369,viral,7334949225635106094,medium
Comedy,759,medium-viral,7344640925726969119,medium,7339406908924890369,viral
Comedy,760,high-viral,7280563062678113537,high,7348770590053944577,viral
Comedy,761,viral,7348770590053944577,viral,7287330797407702303,viral
Comedy,762,viral-medium,7348770590053944577,viral,7312271032906190123,medium
Comedy,763,viral,7348770590053944577,viral,7330000273399745835,viral
Comedy,764,high-viral,7352002535462505774,high,7348770590053944577,viral
Comedy,765,viral-high,7348770590053944577,viral,7351670946459159851,high
Comedy,766,viral,7348770590053944577,viral,7351144574661774635,viral
Comedy,767,viral,7350918067708300587,viral,7348770590053944577,viral
Comedy,768,viral,7348770590053944577,viral,7340687233269140779,viral
Comedy,769,viral-high,7348770590053944577,viral,7338552968515439905,high
Comedy,770,viral,7348942217689451806,viral,7348770590053944577,viral
Comedy,771,viral,7341796912883862814,viral,7348770590053944577,viral
Comedy,772,medium-viral,7208612613729701162,medium,7348770590053944577,viral
Comedy,773,low-viral,7325810109223800110,low,7348770590053944577,viral
Comedy,774,viral,7348770590053944577,viral,7350772960304844078,viral
Comedy,775,high-viral,7350708324125445408,high,7348770590053944577,viral
Comedy,776,medium-viral,7321819022452968734,medium,7348770590053944577,viral
Comedy,777,viral-medium,7348770590053944577,viral,7348972113509813547,medium
Comedy,778,viral,7348132530765303083,viral,7348770590053944577,viral
Comedy,779,viral-high,7348770590053944577,viral,7336724718667451690,high
Comedy,780,viral,7347043177376795937,viral,7348770590053944577,viral
Comedy,781,viral,7345739405945998610,viral,7348770590053944577,viral
Comedy,782,viral-low,7348770590053944577,viral,7343760551085935914,low
Comedy,783,viral-high,7348770590053944577,viral,7331211859476876575,high
Comedy,784,high-viral,7343116185057217823,high,7348770590053944577,viral
Comedy,785,high-viral,7269888512764267808,high,7348770590053944577,viral
Comedy,786,viral-high,7348770590053944577,viral,7278423335225003296,high
Comedy,787,viral-high,7348770590053944577,viral,7292882113014123819,high
Comedy,788,medium-viral,7296967605263338784,medium,7348770590053944577,viral
Comedy,789,viral,7312852220582661419,viral,7348770590053944577,viral
Comedy,790,viral-high,7348770590053944577,viral,7311356836651732266,high
Comedy,791,medium-viral,7350028979115429163,medium,7348770590053944577,viral
Comedy,792,medium-viral,7355510634924018986,medium,7348770590053944577,viral
Comedy,793,viral-high,7348770590053944577,viral,7340853821226175787,high
Comedy,794,viral,7348770590053944577,viral,7340772433810443550,viral
Comedy,795,viral,7348770590053944577,viral,7339937331039767841,viral
Comedy,796,viral,7339745900022992171,viral,7348770590053944577,viral
Comedy,797,high-viral,7348094032645573920,high,7348770590053944577,viral
Comedy,798,viral,7348770590053944577,viral,7352951753567915310,viral
Comedy,799,high-viral,7352906839786278177,high,7348770590053944577,viral
Comedy,800,medium-viral,7337752906247982368,medium,7348770590053944577,viral
Comedy,801,viral-high,7348770590053944577,viral,7336226316993269034,high
Comedy,802,viral,7335719362659192065,viral,7348770590053944577,viral
Comedy,803,high-viral,7335076878912343328,high,7348770590053944577,viral
Comedy,804,viral-medium,7348770590053944577,viral,7334949225635106094,medium
Comedy,805,viral-medium,7348770590053944577,viral,7344640925726969119,medium
Comedy,806,viral-high,7348573721084349742,viral,7280563062678113537,high
Comedy,807,viral,7287330797407702303,viral,7348573721084349742,viral
Comedy,808,viral-medium,7348573721084349742,viral,7312271032906190123,medium
Comedy,809,viral,7348573721084349742,viral,7330000273399745835,viral
Comedy,810,high-viral,7352002535462505774,high,7348573721084349742,viral
Comedy,811,viral-high,7348573721084349742,viral,7351670946459159851,high
Comedy,812,viral,7348573721084349742,viral,7351144574661774635,viral
Comedy,813,viral,7348573721084349742,viral,7350918067708300587,viral
Comedy,814,viral,7340687233269140779,viral,7348573721084349742,viral
Comedy,815,viral-high,7348573721084349742,viral,7338552968515439905,high
Comedy,816,viral,7348942217689451806,viral,7348573721084349742,viral
Comedy,817,viral,7341796912883862814,viral,7348573721084349742,viral
Comedy,818,viral-medium,7348573721084349742,viral,7208612613729701162,medium
Comedy,819,low-viral,7325810109223800110,low,7348573721084349742,viral
Comedy,820,viral,7350772960304844078,viral,7348573721084349742,viral
Comedy,821,viral-high,7348573721084349742,viral,7350708324125445408,high
Comedy,822,viral-medium,7348573721084349742,viral,7321819022452968734,medium
Comedy,823,medium-viral,7348972113509813547,medium,7348573721084349742,viral
Comedy,824,viral,7348573721084349742,viral,7348132530765303083,viral
Comedy,825,viral-high,7348573721084349742,viral,7336724718667451690,high
Comedy,826,viral,7348573721084349742,viral,7347043177376795937,viral
Comedy,827,viral,7345739405945998610,viral,7348573721084349742,viral
Comedy,828,low-viral,7343760551085935914,low,7348573721084349742,viral
Comedy,829,viral-high,7348573721084349742,viral,7331211859476876575,high
Comedy,830,viral-high,7348573721084349742,viral,7343116185057217823,high
Comedy,831,high-viral,7269888512764267808,high,7348573721084349742,viral
Comedy,832,viral-high,7348573721084349742,viral,7278423335225003296,high
Comedy,833,viral-high,7348573721084349742,viral,7292882113014123819,high
Comedy,834,viral-medium,7348573721084349742,viral,7296967605263338784,medium
Comedy,835,viral,7312852220582661419,viral,7348573721084349742,viral
Comedy,836,viral-high,7348573721084349742,viral,7311356836651732266,high
Comedy,837,viral-medium,7348573721084349742,viral,7350028979115429163,medium
Comedy,838,medium-viral,7355510634924018986,medium,7348573721084349742,viral
Comedy,839,high-viral,7340853821226175787,high,7348573721084349742,viral
Comedy,840,viral,7348573721084349742,viral,7340772433810443550,viral
Comedy,841,viral,7348573721084349742,viral,7339937331039767841,viral
Comedy,842,viral,7348573721084349742,viral,7339745900022992171,viral
Comedy,843,high-viral,7348094032645573920,high,7348573721084349742,viral
Comedy,844,viral,7348573721084349742,viral,7352951753567915310,viral
Comedy,845,viral-high,7348573721084349742,viral,7352906839786278177,high
Comedy,846,medium-viral,7337752906247982368,medium,7348573721084349742,viral
Comedy,847,viral-high,7348573721084349742,viral,7336226316993269034,high
Comedy,848,viral,7348573721084349742,viral,7335719362659192065,viral
Comedy,849,high-viral,7335076878912343328,high,7348573721084349742,viral
Comedy,850,medium-viral,7334949225635106094,medium,7348573721084349742,viral
Comedy,851,medium-viral,7344640925726969119,medium,7348573721084349742,viral
Comedy,852,viral-high,7353414299001310495,viral,7280563062678113537,high
Comedy,853,viral,7287330797407702303,viral,7353414299001310495,viral
Comedy,854,viral-medium,7353414299001310495,viral,7312271032906190123,medium
Comedy,855,viral,7330000273399745835,viral,7353414299001310495,viral
Comedy,856,high-viral,7352002535462505774,high,7353414299001310495,viral
Comedy,857,viral-high,7353414299001310495,viral,7351670946459159851,high
Comedy,858,viral,7353414299001310495,viral,7351144574661774635,viral
Comedy,859,viral,7350918067708300587,viral,7353414299001310495,viral
Comedy,860,viral,7353414299001310495,viral,7340687233269140779,viral
Comedy,861,high-viral,7338552968515439905,high,7353414299001310495,viral
Comedy,862,viral,7348942217689451806,viral,7353414299001310495,viral
Comedy,863,viral,7353414299001310495,viral,7341796912883862814,viral
Comedy,864,medium-viral,7208612613729701162,medium,7353414299001310495,viral
Comedy,865,viral-low,7353414299001310495,viral,7325810109223800110,low
Comedy,866,viral,7350772960304844078,viral,7353414299001310495,viral
Comedy,867,high-viral,7350708324125445408,high,7353414299001310495,viral
Comedy,868,medium-viral,7321819022452968734,medium,7353414299001310495,viral
Comedy,869,viral-medium,7353414299001310495,viral,7348972113509813547,medium
Comedy,870,viral,7348132530765303083,viral,7353414299001310495,viral
Comedy,871,high-viral,7336724718667451690,high,7353414299001310495,viral
Comedy,872,viral,7353414299001310495,viral,7347043177376795937,viral
Comedy,873,viral,7353414299001310495,viral,7345739405945998610,viral
Comedy,874,low-viral,7343760551085935914,low,7353414299001310495,viral
Comedy,875,viral-high,7353414299001310495,viral,7331211859476876575,high
Comedy,876,viral-high,7353414299001310495,viral,7343116185057217823,high
Comedy,877,high-viral,7269888512764267808,high,7353414299001310495,viral
Comedy,878,high-viral,7278423335225003296,high,7353414299001310495,viral
Comedy,879,viral-high,7353414299001310495,viral,7292882113014123819,high
Comedy,880,medium-viral,7296967605263338784,medium,7353414299001310495,viral
Comedy,881,viral,7353414299001310495,viral,7312852220582661419,viral
Comedy,882,high-viral,7311356836651732266,high,7353414299001310495,viral
Comedy,883,viral-medium,7353414299001310495,viral,7350028979115429163,medium
Comedy,884,medium-viral,7355510634924018986,medium,7353414299001310495,viral
Comedy,885,viral-high,7353414299001310495,viral,7340853821226175787,high
Comedy,886,viral,7340772433810443550,viral,7353414299001310495,viral
Comedy,887,viral,7353414299001310495,viral,7339937331039767841,viral
Comedy,888,viral,7339745900022992171,viral,7353414299001310495,viral
Comedy,889,high-viral,7348094032645573920,high,7353414299001310495,viral
Comedy,890,viral,7353414299001310495,viral,7352951753567915310,viral
Comedy,891,high-viral,7352906839786278177,high,7353414299001310495,viral
Comedy,892,medium-viral,7337752906247982368,medium,7353414299001310495,viral
Comedy,893,high-viral,7336226316993269034,high,7353414299001310495,viral
Comedy,894,viral,7335719362659192065,viral,7353414299001310495,viral
Comedy,895,high-viral,7335076878912343328,high,7353414299001310495,viral
Comedy,896,medium-viral,7334949225635106094,medium,7353414299001310495,viral
Comedy,897,viral-medium,7353414299001310495,viral,7344640925726969119,medium
Comedy,898,high-viral,7280563062678113537,high,7352981264670100782,viral
Comedy,899,viral,7287330797407702303,viral,7352981264670100782,viral
Comedy,900,medium-viral,7312271032906190123,medium,7352981264670100782,viral
Comedy,901,viral,7330000273399745835,viral,7352981264670100782,viral
Comedy,902,high-viral,7352002535462505774,high,7352981264670100782,viral
Comedy,903,viral-high,7352981264670100782,viral,7351670946459159851,high
Comedy,904,viral,7352981264670100782,viral,7351144574661774635,viral
Comedy,905,viral,7352981264670100782,viral,7350918067708300587,viral
Comedy,906,viral,7352981264670100782,viral,7340687233269140779,viral
Comedy,907,viral-high,7352981264670100782,viral,7338552968515439905,high
Comedy,908,viral,7348942217689451806,viral,7352981264670100782,viral
Comedy,909,viral,7352981264670100782,viral,7341796912883862814,viral
Comedy,910,viral-medium,7352981264670100782,viral,7208612613729701162,medium
Comedy,911,low-viral,7325810109223800110,low,7352981264670100782,viral
Comedy,912,viral,7350772960304844078,viral,7352981264670100782,viral
Comedy,913,viral-high,7352981264670100782,viral,7350708324125445408,high
Comedy,914,viral-medium,7352981264670100782,viral,7321819022452968734,medium
Comedy,915,viral-medium,7352981264670100782,viral,7348972113509813547,medium
Comedy,916,viral,7348132530765303083,viral,7352981264670100782,viral
Comedy,917,high-viral,7336724718667451690,high,7352981264670100782,viral
Comedy,918,viral,7352981264670100782,viral,7347043177376795937,viral
Comedy,919,viral,7352981264670100782,viral,7345739405945998610,viral
Comedy,920,viral-low,7352981264670100782,viral,7343760551085935914,low
Comedy,921,high-viral,7331211859476876575,high,7352981264670100782,viral
Comedy,922,viral-high,7352981264670100782,viral,7343116185057217823,high
Comedy,923,high-viral,7269888512764267808,high,7352981264670100782,viral
Comedy,924,viral-high,7352981264670100782,viral,7278423335225003296,high
Comedy,925,viral-high,7352981264670100782,viral,7292882113014123819,high
Comedy,926,medium-viral,7296967605263338784,medium,7352981264670100782,viral
Comedy,927,viral,7352981264670100782,viral,7312852220582661419,viral
Comedy,928,viral-high,7352981264670100782,viral,7311356836651732266,high
Comedy,929,viral-medium,7352981264670100782,viral,7350028979115429163,medium
Comedy,930,medium-viral,7355510634924018986,medium,7352981264670100782,viral
Comedy,931,viral-high,7352981264670100782,viral,7340853821226175787,high
Comedy,932,viral,7352981264670100782,viral,7340772433810443550,viral
Comedy,933,viral,7352981264670100782,viral,7339937331039767841,viral
Comedy,934,viral,7339745900022992171,viral,7352981264670100782,viral
Comedy,935,viral-high,7352981264670100782,viral,7348094032645573920,high
Comedy,936,viral,7352951753567915310,viral,7352981264670100782,viral
Comedy,937,high-viral,7352906839786278177,high,7352981264670100782,viral
Comedy,938,viral-medium,7352981264670100782,viral,7337752906247982368,medium
Comedy,939,viral-high,7352981264670100782,viral,7336226316993269034,high
Comedy,940,viral,7335719362659192065,viral,7352981264670100782,viral
Comedy,941,high-viral,7335076878912343328,high,7352981264670100782,viral
Comedy,942,medium-viral,7334949225635106094,medium,7352981264670100782,viral
Comedy,943,medium-viral,7344640925726969119,medium,7352981264670100782,viral
Comedy,944,high-medium,7280563062678113537,high,7208612613729701162,medium
Comedy,945,high-low,7280563062678113537,high,7325810109223800110,low
Comedy,946,viral-high,7350772960304844078,viral,7280563062678113537,high
Comedy,947,high,7350708324125445408,high,7280563062678113537,high
Comedy,948,medium-high,7321819022452968734,medium,7280563062678113537,high
Comedy,949,high-medium,7280563062678113537,high,7348972113509813547,medium
Comedy,950,viral-high,7348132530765303083,viral,7280563062678113537,high
Comedy,951,high,7280563062678113537,high,7336724718667451690,high
Comedy,952,high-viral,7280563062678113537,high,7347043177376795937,viral
Comedy,953,high-viral,7280563062678113537,high,7345739405945998610,viral
Comedy,954,high-low,7280563062678113537,high,7343760551085935914,low
Comedy,955,high,7280563062678113537,high,7331211859476876575,high
Comedy,956,high,7280563062678113537,high,7343116185057217823,high
Comedy,957,high,7280563062678113537,high,7269888512764267808,high
Comedy,958,high,7278423335225003296,high,7280563062678113537,high
Comedy,959,high,7292882113014123819,high,7280563062678113537,high
Comedy,960,high-medium,7280563062678113537,high,7296967605263338784,medium
Comedy,961,high-viral,7280563062678113537,high,7312852220582661419,viral
Comedy,962,high,7311356836651732266,high,7280563062678113537,high
Comedy,963,high-medium,7280563062678113537,high,7350028979115429163,medium
Comedy,964,high-medium,7280563062678113537,high,7355510634924018986,medium
Comedy,965,high,7340853821226175787,high,7280563062678113537,high
Comedy,966,high-viral,7280563062678113537,high,7340772433810443550,viral
Comedy,967,high-viral,7280563062678113537,high,7339937331039767841,viral
Comedy,968,viral-high,7339745900022992171,viral,7280563062678113537,high
Comedy,969,high,7280563062678113537,high,7348094032645573920,high
Comedy,970,high-viral,7280563062678113537,high,7352951753567915310,viral
Comedy,971,high,7352906839786278177,high,7280563062678113537,high
Comedy,972,high-medium,7280563062678113537,high,7337752906247982368,medium
Comedy,973,high,7280563062678113537,high,7336226316993269034,high
Comedy,974,high-viral,7280563062678113537,high,7335719362659192065,viral
Comedy,975,high,7335076878912343328,high,7280563062678113537,high
Comedy,976,high-medium,7280563062678113537,high,7334949225635106094,medium
Comedy,977,medium-high,7344640925726969119,medium,7280563062678113537,high
Comedy,978,viral-medium,7287330797407702303,viral,7208612613729701162,medium
Comedy,979,viral-low,7287330797407702303,viral,7325810109223800110,low
Comedy,980,viral,7350772960304844078,viral,7287330797407702303,viral
Comedy,981,viral-high,7287330797407702303,viral,7350708324125445408,high
Comedy,982,viral-medium,7287330797407702303,viral,7321819022452968734,medium
Comedy,983,viral-medium,7287330797407702303,viral,7348972113509813547,medium
Comedy,984,viral,7348132530765303083,viral,7287330797407702303,viral
Comedy,985,high-viral,7336724718667451690,high,7287330797407702303,viral
Comedy,986,viral,7347043177376795937,viral,7287330797407702303,viral
Comedy,987,viral,7287330797407702303,viral,7345739405945998610,viral
Comedy,988,viral-low,7287330797407702303,viral,7343760551085935914,low
Comedy,989,high-viral,7331211859476876575,high,7287330797407702303,viral
Comedy,990,high-viral,7343116185057217823,high,7287330797407702303,viral
Comedy,991,viral-high,7287330797407702303,viral,7269888512764267808,high
Comedy,992,high-viral,7278423335225003296,high,7287330797407702303,viral
Comedy,993,high-viral,7292882113014123819,high,7287330797407702303,viral
Comedy,994,viral-medium,7287330797407702303,viral,7296967605263338784,medium
Comedy,995,viral,7312852220582661419,viral,7287330797407702303,viral
Comedy,996,viral-high,7287330797407702303,viral,7311356836651732266,high
Comedy,997,viral-medium,7287330797407702303,viral,7350028979115429163,medium
Comedy,998,medium-viral,7355510634924018986,medium,7287330797407702303,viral
Comedy,999,high-viral,7340853821226175787,high,7287330797407702303,viral
Comedy,1000,viral,7287330797407702303,viral,7340772433810443550,viral
Comedy,1001,viral,7287330797407702303,viral,7339937331039767841,viral
Comedy,1002,viral,7339745900022992171,viral,7287330797407702303,viral
Comedy,1003,high-viral,7348094032645573920,high,7287330797407702303,viral
Comedy,1004,viral,7287330797407702303,viral,7352951753567915310,viral
Comedy,1005,viral-high,7287330797407702303,viral,7352906839786278177,high
Comedy,1006,viral-medium,7287330797407702303,viral,7337752906247982368,medium
Comedy,1007,viral-high,7287330797407702303,viral,7336226316993269034,high
Comedy,1008,viral,7335719362659192065,viral,7287330797407702303,viral
Comedy,1009,high-viral,7335076878912343328,high,7287330797407702303,viral
Comedy,1010,viral-medium,7287330797407702303,viral,7334949225635106094,medium
Comedy,1011,medium-viral,7344640925726969119,medium,7287330797407702303,viral
Comedy,1012,medium,7208612613729701162,medium,7312271032906190123,medium
Comedy,1013,low-medium,7325810109223800110,low,7312271032906190123,medium
Comedy,1014,viral-medium,7350772960304844078,viral,7312271032906190123,medium
Comedy,1015,medium-high,7312271032906190123,medium,7350708324125445408,high
Comedy,1016,medium,7312271032906190123,medium,7321819022452968734,medium
Comedy,1017,medium,7348972113509813547,medium,7312271032906190123,medium
Comedy,1018,medium-viral,7312271032906190123,medium,7348132530765303083,viral
Comedy,1019,high-medium,7336724718667451690,high,7312271032906190123,medium
Comedy,1020,viral-medium,7347043177376795937,viral,7312271032906190123,medium
Comedy,1021,medium-viral,7312271032906190123,medium,7345739405945998610,viral
Comedy,1022,low-medium,7343760551085935914,low,7312271032906190123,medium
Comedy,1023,medium-high,7312271032906190123,medium,7331211859476876575,high
Comedy,1024,high-medium,7343116185057217823,high,7312271032906190123,medium
Comedy,1025,high-medium,7269888512764267808,high,7312271032906190123,medium
Comedy,1026,high-medium,7278423335225003296,high,7312271032906190123,medium
Comedy,1027,medium-high,7312271032906190123,medium,7292882113014123819,high
Comedy,1028,medium,7296967605263338784,medium,7312271032906190123,medium
Comedy,1029,viral-medium,7312852220582661419,viral,7312271032906190123,medium
Comedy,1030,high-medium,7311356836651732266,high,7312271032906190123,medium
Comedy,1031,medium,7312271032906190123,medium,7350028979115429163,medium
Comedy,1032,medium,7312271032906190123,medium,7355510634924018986,medium
Comedy,1033,high-medium,7340853821226175787,high,7312271032906190123,medium
Comedy,1034,viral-medium,7340772433810443550,viral,7312271032906190123,medium
Comedy,1035,viral-medium,7339937331039767841,viral,7312271032906190123,medium
Comedy,1036,medium-viral,7312271032906190123,medium,7339745900022992171,viral
Comedy,1037,medium-high,7312271032906190123,medium,7348094032645573920,high
Comedy,1038,medium-viral,7312271032906190123,medium,7352951753567915310,viral
Comedy,1039,high-medium,7352906839786278177,high,7312271032906190123,medium
Comedy,1040,medium,7337752906247982368,medium,7312271032906190123,medium
Comedy,1041,medium-high,7312271032906190123,medium,7336226316993269034,high
Comedy,1042,viral-medium,7335719362659192065,viral,7312271032906190123,medium
Comedy,1043,high-medium,7335076878912343328,high,7312271032906190123,medium
Comedy,1044,medium,7334949225635106094,medium,7312271032906190123,medium
Comedy,1045,medium,7312271032906190123,medium,7344640925726969119,medium
Comedy,1046,medium-viral,7208612613729701162,medium,7330000273399745835,viral
Comedy,1047,low-viral,7325810109223800110,low,7330000273399745835,viral
Comedy,1048,viral,7350772960304844078,viral,7330000273399745835,viral
Comedy,1049,high-viral,7350708324125445408,high,7330000273399745835,viral
Comedy,1050,medium-viral,7321819022452968734,medium,7330000273399745835,viral
Comedy,1051,viral-medium,7330000273399745835,viral,7348972113509813547,medium
Comedy,1052,viral,7348132530765303083,viral,7330000273399745835,viral
Comedy,1053,viral-high,7330000273399745835,viral,7336724718667451690,high
Comedy,1054,viral,7347043177376795937,viral,7330000273399745835,viral
Comedy,1055,viral,7330000273399745835,viral,7345739405945998610,viral
Comedy,1056,viral-low,7330000273399745835,viral,7343760551085935914,low
Comedy,1057,viral-high,7330000273399745835,viral,7331211859476876575,high
Comedy,1058,viral-high,7330000273399745835,viral,7343116185057217823,high
Comedy,1059,viral-high,7330000273399745835,viral,7269888512764267808,high
Comedy,1060,high-viral,7278423335225003296,high,7330000273399745835,viral
Comedy,1061,viral-high,7330000273399745835,viral,7292882113014123819,high
Comedy,1062,medium-viral,7296967605263338784,medium,7330000273399745835,viral
Comedy,1063,viral,7330000273399745835,viral,7312852220582661419,viral
Comedy,1064,viral-high,7330000273399745835,viral,7311356836651732266,high
Comedy,1065,medium-viral,7350028979115429163,medium,7330000273399745835,viral
Comedy,1066,viral-medium,7330000273399745835,viral,7355510634924018986,medium
Comedy,1067,viral-high,7330000273399745835,viral,7340853821226175787,high
Comedy,1068,viral,7330000273399745835,viral,7340772433810443550,viral
Comedy,1069,viral,7339937331039767841,viral,7330000273399745835,viral
Comedy,1070,viral,7330000273399745835,viral,7339745900022992171,viral
Comedy,1071,high-viral,7348094032645573920,high,7330000273399745835,viral
Comedy,1072,viral,7330000273399745835,viral,7352951753567915310,viral
Comedy,1073,viral-high,7330000273399745835,viral,7352906839786278177,high
Comedy,1074,medium-viral,7337752906247982368,medium,7330000273399745835,viral
Comedy,1075,high-viral,7336226316993269034,high,7330000273399745835,viral
Comedy,1076,viral,7335719362659192065,viral,7330000273399745835,viral
Comedy,1077,high-viral,7335076878912343328,high,7330000273399745835,viral
Comedy,1078,viral-medium,7330000273399745835,viral,7334949225635106094,medium
Comedy,1079,medium-viral,7344640925726969119,medium,7330000273399745835,viral
Comedy,1080,high-medium,7352002535462505774,high,7208612613729701162,medium
Comedy,1081,high-low,7352002535462505774,high,7325810109223800110,low
Comedy,1082,viral-high,7350772960304844078,viral,7352002535462505774,high
Comedy,1083,high,7350708324125445408,high,7352002535462505774,high
Comedy,1084,medium-high,7321819022452968734,medium,7352002535462505774,high
Comedy,1085,high-medium,7352002535462505774,high,7348972113509813547,medium
Comedy,1086,viral-high,7348132530765303083,viral,7352002535462505774,high
Comedy,1087,high,7336724718667451690,high,7352002535462505774,high
Comedy,1088,high-viral,7352002535462505774,high,7347043177376795937,viral
Comedy,1089,high-viral,7352002535462505774,high,7345739405945998610,viral
Comedy,1090,high-low,7352002535462505774,high,7343760551085935914,low
Comedy,1091,high,7331211859476876575,high,7352002535462505774,high
Comedy,1092,high,7343116185057217823,high,7352002535462505774,high
Comedy,1093,high,7352002535462505774,high,7269888512764267808,high
Comedy,1094,high,7278423335225003296,high,7352002535462505774,high
Comedy,1095,high,7292882113014123819,high,7352002535462505774,high
Comedy,1096,high-medium,7352002535462505774,high,7296967605263338784,medium
Comedy,1097,viral-high,7312852220582661419,viral,7352002535462505774,high
Comedy,1098,high,7352002535462505774,high,7311356836651732266,high
Comedy,1099,high-medium,7352002535462505774,high,7350028979115429163,medium
Comedy,1100,high-medium,7352002535462505774,high,7355510634924018986,medium
